,id,skills,rank-model1,rank-model2,rank-model3
267,91624,"['Javascript', 'Ajax', 'JQuery', 'CSS', 'Ruby', 'GIT', 'Postgresql', 'Web Development', 'Object Oriented Programming', 'SQL', 'Ruby on Rails', 'ROR']",1.0,1.0,1.0
1300,116291,"['Teradata SQL', 'Unix Scripting', 'Data Modeling', 'Macros', 'Teradata Developer', 'SQL', 'Unix', 'Teradata']",2.0,2.0,2.0
2155,58781,"['websphere applicatio server', 'WAS', 'restful', 'webservice', 'J2Ee', 'JBoss', 'Web Services', 'hibernate', 'spring', 'soap']",4.0,4.0,3.0
5878,83682,"['GoLang', 'Go - Lang', 'nosql', 'no - sql', 'mongodb', 'cassandra', 'hbase', 'redis', 'mongo db', 'design patterns', 'data structures', 'data structure', 'java', 'python', 'PHP', 'c++']",3.0,3.0,4.0
5276,20500,"['development', 'experience', 'xml xslt', 'automation', 'sql server', 'apache', 'design patterns', 'algorithms', 'scrum', 'azure']",5.0,5.0,5.0
