,id,skills,skills-want,Experience,rank-model1,rank-model2,rank-model3
11619,12143,"['Bash/Shell', 'C#', 'Dart', 'Python', 'Ruby', '', 'AWS', 'Firebase', 'Google Cloud', '', '.NET', 'Flutter', 'Docker', 'Homebrew', 'Unity 3D']","['C#', 'Clojure', 'Crystal', 'Dart', 'Python', '', 'Firebase', 'Google Cloud', '', '.NET', 'Flutter', 'Docker', 'Homebrew', 'Unity 3D']",Senior,5.0,5.0,4.0
6568,6863,"['APL', 'Java', 'JavaScript', 'Cassandra', 'DynamoDB', 'MariaDB', 'MySQL', 'Redis', 'AWS', 'Heroku', 'Nuxt.js', 'Vue.js', 'Apache Spark', 'Hadoop', 'Spring', 'Docker', 'npm', 'Terraform', 'Yarn']","['APL', 'Java', 'JavaScript', 'Cassandra', 'DynamoDB', 'MariaDB', 'MySQL', 'AWS', 'Heroku', 'Nuxt.js', 'Vue.js', 'Apache Spark', 'Spring', 'Terraform', 'Yarn']",Architect,4.0,4.0,3.0
3146,3289,"['Go', 'Java', 'JavaScript', 'Python', 'Scala', 'TypeScript', 'DynamoDB', 'MongoDB', 'PostgreSQL', 'Redis', 'AWS', 'Google Cloud', 'OpenStack', 'Angular', 'ASP.NET Core ', 'Node.js', 'React.js', 'Spring', 'Docker', 'Kubernetes', 'npm']","['Go', 'Java', 'TypeScript', 'DynamoDB', 'PostgreSQL', 'Redis', 'AWS', 'Google Cloud', 'React.js', 'Spring', 'Docker', 'Kubernetes']",Associate,2.0,2.0,2.0
57979,61417,"['HTML/CSS', 'Python', 'Oracle', 'AWS', 'DigitalOcean', 'Heroku', 'Microsoft Azure', '', '', 'Docker', 'npm']","['JavaScript', 'Python', '', 'AWS']",Senior,1.0,3.0,5.0
55193,58380,"['HTML/CSS', 'Java', 'JavaScript', 'IBM DB2', 'MongoDB', 'MySQL', 'Oracle', '', 'Node.js', 'React.js', 'Apache Kafka', 'Spring', 'Docker', 'Kubernetes']","['Python', 'Cassandra', 'Elasticsearch', '', '', 'Hadoop']",Senior,3.0,1.0,1.0
