,id,skills,skills-want,Experience,rank-model1,rank-model2,rank-model3
27031,28399,"['Assembly', 'C', 'C++', 'Delphi', 'HTML/CSS', 'JavaScript', 'PHP', 'VBA', 'Microsoft SQL Server', 'Oracle', 'SQLite', 'VMware']","['C++', 'Delphi', 'HTML/CSS', 'Oracle', 'VMware']",Architect,1.0,3.0,4.0
59616,63247,"['Bash/Shell', 'Haskell', 'HTML/CSS', 'Java', 'JavaScript', 'Python', 'Rust', 'Scala', 'SQL', 'TypeScript', 'MariaDB', 'MongoDB', 'MySQL', 'VMware', 'jQuery', 'Node.js', 'Vue.js', '', 'Docker', 'Homebrew', 'npm', 'Puppet', 'Yarn']","['Bash/Shell', 'Haskell', 'HTML/CSS', 'Java', 'JavaScript', 'Python', 'Rust', 'SQL', 'TypeScript', 'Cassandra', 'MariaDB', 'MongoDB', 'MySQL', 'Redis', 'AWS', 'Microsoft Azure', 'Node.js', 'Nuxt.js', 'Svelte', 'Vue.js', '', 'Docker', 'Homebrew', 'Yarn']",Associate,2.0,1.0,1.0
52571,55562,"['Java', 'Python', 'Scala', 'Cassandra', 'Cloud Firestore', 'MongoDB', 'PostgreSQL', 'Redis', 'AWS', 'Google Cloud', 'Angular.js', 'Node.js', 'Play Framework', 'Apache Kafka', 'Apache Spark', 'Docker', 'Homebrew', 'Kubernetes']","['Scala', 'Swift', 'Cloud Firestore', 'MongoDB', 'Redis', 'AWS', 'Google Cloud', 'Play Framework', 'Apache Kafka', 'Apache Spark', 'Docker', 'Homebrew', 'Kubernetes', 'Terraform']",Associate,4.0,5.0,5.0
1457,1521,"['C#', 'Rust', 'SQL', 'Elasticsearch', 'MariaDB', 'Microsoft SQL Server', 'PostgreSQL', 'Redis', 'AWS', 'Google Cloud', 'Microsoft Azure', 'ASP.NET', 'ASP.NET Core ', 'Blazor', 'jQuery', '.NET', 'Apache Kafka', 'Xamarin', 'Docker', 'npm']","['C#', 'Rust', 'Elasticsearch', 'MariaDB', 'Microsoft SQL Server', 'PostgreSQL', 'Redis', 'AWS', 'Google Cloud', 'Microsoft Azure', 'ASP.NET Core ', 'Blazor', '.NET', 'Docker', 'Kubernetes']",Architect,3.0,2.0,3.0
8546,8934,"['Bash/Shell', 'Go', 'HTML/CSS', 'JavaScript', 'PHP', 'TypeScript', '', '', 'Deno', 'Node.js', 'Svelte', 'Vue.js', 'Flutter']","['Go', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Rust', 'TypeScript', '', '', 'Deno', 'React.js', 'Svelte', 'Vue.js']",Junior,5.0,4.0,2.0
