,id,skills,skills-want,Experience,rank-model1,rank-model2,rank-model3
13609,14225,"['HTML/CSS', 'JavaScript', 'TypeScript', 'MongoDB', '', 'Angular', 'Angular.js', 'Express', 'jQuery', 'Node.js', '', 'npm']","['Java', 'Python', 'SQL', 'MySQL', '', 'Django', 'Flask', '', 'Docker', 'Homebrew']",Associate,5.0,4.0,3.0
4549,4751,"['Bash/Shell', 'Julia', 'PHP', 'Python', 'Rust', 'PostgreSQL', '', 'Django', 'Drupal', 'NumPy', 'Pandas', 'Scikit-learn', 'Torch/PyTorch', 'Docker', 'Homebrew', 'npm']","['APL', 'Bash/Shell', 'Clojure', 'Erlang', 'Julia', 'LISP', 'Python', 'Rust', 'Cassandra', 'PostgreSQL', '', 'Django', 'NumPy', 'Scikit-learn', 'Ansible', 'Homebrew']",Junior,2.0,2.0,2.0
55881,59112,"['C#', 'JavaScript', 'PowerShell', 'Python', 'SQL', 'Microsoft SQL Server', 'SQLite', '', 'ASP.NET Core ', 'jQuery', '', 'Docker']","['C#', 'JavaScript', 'Python', 'Microsoft SQL Server', '', 'ASP.NET Core ']",Architect,4.0,5.0,5.0
56298,59566,"['Haskell', 'HTML/CSS', 'JavaScript', 'Rust', 'SQL', 'TypeScript', 'PostgreSQL', 'SQLite', 'AWS', 'Heroku', 'React.js', '', 'Docker', 'Yarn']","['Haskell', 'HTML/CSS', 'JavaScript', 'Rust', 'SQL', 'TypeScript', 'PostgreSQL', 'Redis', 'SQLite', 'AWS', 'Heroku', 'React.js', '', 'Yarn']",Associate,1.0,1.0,1.0
24822,26021,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'Lua', 'PHP', 'Python', 'SQL', 'TypeScript', 'MariaDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite', 'Managed Hosting', 'Express', 'Node.js', 'Svelte', 'Vue.js', '', 'npm']","['Bash/Shell', 'HTML/CSS', 'JavaScript', 'PHP', 'Python', 'SQL', 'TypeScript', 'MariaDB', 'MySQL', 'SQLite', 'Managed Hosting', 'Express', 'Node.js', 'Svelte', '', 'npm']",Junior,3.0,3.0,4.0
