,id,skills,skills-want,Experience,rank-model1,rank-model2,rank-model3
22722,23785,"['Assembly', 'Bash/Shell', 'C', 'C++', 'COBOL', 'Dart', 'Go', 'Groovy', 'Haskell', 'Java', 'JavaScript', 'Kotlin', 'LISP', 'Lua', 'Python', 'Rust', 'SQL', 'TypeScript', 'Cassandra', 'Couchbase', 'CouchDB', 'DynamoDB', 'Elasticsearch', 'IBM DB2', 'MariaDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'Oracle', 'PostgreSQL', 'Firebase Realtime Database', 'Redis', 'SQLite', 'AWS', 'Firebase', 'Google Cloud', 'IBM Cloud or Watson', 'Managed Hosting', 'Microsoft Azure', 'OpenStack', 'VMware', 'Angular', 'Angular.js', 'ASP.NET Core ', 'Django', 'Flask', 'Node.js', 'React.js', 'Vue.js', '.NET', 'Apache Kafka', 'Electron', 'Flutter', 'GTK', 'Ionic', 'NumPy', 'Qt', 'React Native', 'Spring', 'TensorFlow', 'Ansible', 'Docker', 'Kubernetes', 'npm', 'Unity 3D', 'Unreal Engine', 'Yarn']","['Bash/Shell', 'C', 'C++', 'Dart', 'Go', 'Groovy', 'Haskell', 'Kotlin', 'LISP', 'Lua', 'Python', 'Rust', 'Cassandra', 'Elasticsearch', 'MariaDB', 'MongoDB', 'PostgreSQL', 'SQLite', 'AWS', 'OpenStack', 'Django', 'Flask', 'React.js', 'Vue.js', 'Apache Kafka', 'GTK', 'Qt', 'React Native', 'Ansible', 'Kubernetes', 'Unity 3D', 'Unreal Engine']",Senior,2.0,2.0,3.0
30814,32434,"['Assembly', 'C', 'C++', 'Go', 'HTML/CSS', 'Java', 'JavaScript', 'PowerShell', 'Python', 'R', 'SQL', 'MySQL', 'Oracle', 'PostgreSQL', 'Firebase Realtime Database', 'SQLite', 'Firebase', 'Heroku', 'Django', 'Express', 'Flask', 'Node.js', 'React.js', 'NumPy', 'Pandas', 'npm']","['C#', 'Go', 'Haskell', 'JavaScript', 'Kotlin', 'PowerShell', 'Python', 'SQL', 'TypeScript', 'PostgreSQL', 'Firebase Realtime Database', 'SQLite', 'AWS', 'Firebase', 'Heroku', 'Microsoft Azure', 'Express', 'FastAPI', 'Node.js', 'React.js', 'Vue.js', 'Electron', 'NumPy', 'Pandas', 'Scikit-learn', 'TensorFlow', 'npm']",Junior,5.0,4.0,1.0
14933,15593,"['Bash/Shell', 'Java', 'Python', 'SQL', 'Elasticsearch', 'MongoDB', 'MySQL', 'Redis', 'AWS', 'FastAPI', 'Apache Kafka', 'Spring', 'Docker', 'Kubernetes']","['Bash/Shell', 'C#', 'Dart', 'Go', 'Java', 'JavaScript', 'Kotlin', 'Python', 'Rust', 'Scala', 'Solidity', 'TypeScript', 'Cassandra', 'Couchbase', 'Cloud Firestore', 'DynamoDB', 'Elasticsearch', 'MongoDB', 'MySQL', 'Neo4j', 'PostgreSQL', 'Firebase Realtime Database', 'Redis', 'AWS', 'Firebase', 'Google Cloud', 'Microsoft Azure', 'Oracle Cloud Infrastructure', 'ASP.NET Core ', 'FastAPI', 'Next.js', 'Node.js', 'Nuxt.js', 'React.js', 'Svelte', 'Vue.js', '.NET', 'Apache Kafka', 'Flutter', 'Keras', 'NumPy', 'Pandas', 'Scikit-learn', 'Spring', 'TensorFlow', 'Torch/PyTorch', 'Ansible', 'Chef', 'Docker', 'Flow', 'Kubernetes', 'Pulumi', 'Puppet', 'Terraform', 'Unity 3D', 'Unreal Engine']",Associate,1.0,1.0,2.0
53250,56302,"['C#', 'HTML/CSS', 'JavaScript', 'Lua', 'Python', '', 'Google Cloud', '', '', 'Unity 3D']","['C#', 'C++', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Lua', 'Python', '', 'Google Cloud', '', '', 'Unity 3D']",Junior,4.0,3.0,4.0
15465,16154,"['C++', 'Python', '', 'AWS', '', 'Keras', 'NumPy', 'Pandas', 'TensorFlow', 'Torch/PyTorch']","['C++', '', 'AWS']",Junior,3.0,5.0,5.0
