,id,skills,skills-want,Experience,rank-model1,rank-model2,rank-model3
42216,44586,"['HTML/CSS', 'Java', 'JavaScript', 'PHP', 'Python', 'SQL', 'MongoDB', 'MySQL', 'Google Cloud', 'jQuery', 'Symfony', '', 'Docker']","['C#', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Lua', 'PHP', 'SQL', 'MongoDB', 'MySQL', 'PostgreSQL', 'Google Cloud', 'Symfony', '', 'Docker', 'Unity 3D']",Junior,2.0,2.0,2.0
15384,16067,"['Java', 'Solidity', 'MySQL', 'Google Cloud', '', '', 'Kubernetes']","['C++', 'Go', 'Java', 'Cassandra', 'Redis', '', '', '', 'Kubernetes']",Associate,3.0,4.0,4.0
43148,45560,"['Bash/Shell', 'C++', 'Groovy', 'Java', 'Lua', 'Python']","['Bash/Shell', 'C++', 'Lua', 'Python']",Architect,5.0,5.0,5.0
60540,64234,"['Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Python', 'SQL', 'MySQL', 'Google Cloud', 'Flask']","['Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Python', 'SQL', 'MySQL', 'AWS', 'Google Cloud', 'Angular.js', 'Django', 'Flask']",Associate,4.0,3.0,1.0
3978,4162,"['HTML/CSS', 'JavaScript', 'SQL', 'PostgreSQL', '', 'Express', 'Fastify', 'Vue.js', '', 'Docker', 'npm', 'Yarn']","['HTML/CSS', 'JavaScript', 'Python', 'SQL', 'PostgreSQL', '', 'Fastify', 'Vue.js', '', 'Yarn']",Architect,1.0,1.0,3.0
