,id,skills,skills-want,Experience,rank-model1,rank-model2,rank-model3
56121,59376,"['HTML/CSS', 'JavaScript', 'SAS', '', 'AWS', 'React.js']","['Julia', 'PHP', 'TypeScript', '', 'Google Cloud', 'Angular', 'Angular.js', 'Next.js', 'Node.js', 'Svelte', 'Vue.js']",Junior,5.0,5.0,3.0
11636,12162,"['Bash/Shell', 'C', 'C++', 'HTML/CSS', 'Rust', 'PostgreSQL', 'SQLite', 'Microsoft Azure', '', 'Qt']","['Bash/Shell', 'Rust', 'SQLite']",Architect,3.0,4.0,4.0
18467,19306,"['Python', 'MariaDB', 'MySQL', 'PostgreSQL', 'Redis', '', 'Flask', 'NumPy', 'Pandas', 'Docker', 'Kubernetes']","['Python', 'MySQL', 'PostgreSQL', '', 'Flask', 'NumPy', 'Pandas', 'Scikit-learn', 'TensorFlow', 'Docker', 'Kubernetes']",Junior,2.0,1.0,1.0
67982,72379,"['C', 'Java', 'JavaScript', 'Kotlin', 'SQLite', '', 'Node.js', '', 'Homebrew', 'npm']","['C', 'C#', 'C++', 'Kotlin', 'SQLite', '', 'Node.js', '', 'Docker', 'npm', 'Unity 3D', 'Unreal Engine']",Senior,4.0,3.0,2.0
32006,33717,"['C#', 'Java', 'SQL', 'IBM DB2', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL', 'Microsoft Azure', 'ASP.NET', 'ASP.NET Core ', '.NET', 'Docker']",['F#'],Associate,1.0,2.0,5.0
